entry,at,order
-- ending hand #695 --,2026-01-05T16:09:05.394Z,176762934539402
"""Justin @ g0FfVCh6gI"" collected 800 from pot",2026-01-05T16:09:05.394Z,176762934539401
"Uncalled bet of 1200 returned to ""Justin @ g0FfVCh6gI""",2026-01-05T16:09:05.394Z,176762934539400
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T16:09:04.562Z,176762934456200
"""Justin @ g0FfVCh6gI"" raises to 1600",2026-01-05T16:09:03.408Z,176762934340800
"""블몬 @ eLlYR19TDN"" posts a big blind of 400",2026-01-05T16:09:00.636Z,176762934063605
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-05T16:09:00.636Z,176762934063604
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (207038) | #6 ""Justin @ g0FfVCh6gI"" (1101848)",2026-01-05T16:09:00.636Z,176762934063601
"-- starting hand #695 (id: m1yfjajurb1e)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-05T16:09:00.636Z,176762934063600
-- ending hand #694 --,2026-01-05T16:08:57.685Z,176762933768502
"""블몬 @ eLlYR19TDN"" collected 10000 from pot",2026-01-05T16:08:57.685Z,176762933768501
"Uncalled bet of 7500 returned to ""블몬 @ eLlYR19TDN""",2026-01-05T16:08:57.685Z,176762933768500
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T16:08:56.860Z,176762933686000
"""블몬 @ eLlYR19TDN"" bets 7500",2026-01-05T16:08:55.520Z,176762933552000
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:08:52.768Z,176762933276800
"Turn: J♥, 3♦, 3♥ [5♠]",2026-01-05T16:08:51.881Z,176762933188100
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T16:08:51.067Z,176762933106700
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:08:49.488Z,176762932948800
"Flop:  [J♥, 3♦, 3♥]",2026-01-05T16:08:48.212Z,176762932821200
"""Justin @ g0FfVCh6gI"" calls 5000",2026-01-05T16:08:47.385Z,176762932738500
"""블몬 @ eLlYR19TDN"" raises to 5000",2026-01-05T16:08:46.032Z,176762932603200
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-05T16:08:40.718Z,176762932071805
"""블몬 @ eLlYR19TDN"" posts a small blind of 200",2026-01-05T16:08:40.718Z,176762932071804
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (202038) | #6 ""Justin @ g0FfVCh6gI"" (1106848)",2026-01-05T16:08:40.718Z,176762932071801
"-- starting hand #694 (id: qvihevtreezf)  (No Limit Texas Hold'em) (dealer: ""블몬 @ eLlYR19TDN"") --",2026-01-05T16:08:40.718Z,176762932071800
-- ending hand #693 --,2026-01-05T16:08:34.714Z,176762931471402
"""Justin @ g0FfVCh6gI"" collected 3200 from pot with A High (combination: A♦, K♥, Q♦, 9♣, 8♣)",2026-01-05T16:08:34.714Z,176762931471401
"""Justin @ g0FfVCh6gI"" shows a 8♣, 5♦.",2026-01-05T16:08:34.714Z,176762931471400
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:08:33.887Z,176762931388700
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T16:08:32.750Z,176762931275000
"River: A♦, K♥, 6♦, Q♦ [9♣]",2026-01-05T16:08:31.639Z,176762931163900
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:08:30.816Z,176762931081600
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T16:08:29.715Z,176762930971500
"Turn: A♦, K♥, 6♦ [Q♦]",2026-01-05T16:08:28.710Z,176762930871000
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:08:27.872Z,176762930787200
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T16:08:26.504Z,176762930650400
"Flop:  [A♦, K♥, 6♦]",2026-01-05T16:08:25.207Z,176762930520700
"""블몬 @ eLlYR19TDN"" calls 1600",2026-01-05T16:08:24.362Z,176762930436200
"""Justin @ g0FfVCh6gI"" raises to 1600",2026-01-05T16:08:22.926Z,176762930292600
"""블몬 @ eLlYR19TDN"" posts a big blind of 400",2026-01-05T16:08:20.505Z,176762930050505
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-05T16:08:20.505Z,176762930050504
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (203638) | #6 ""Justin @ g0FfVCh6gI"" (1105248)",2026-01-05T16:08:20.505Z,176762930050501
"-- starting hand #693 (id: 6rs9ikwacocq)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-05T16:08:20.505Z,176762930050500
-- ending hand #692 --,2026-01-05T16:08:14.501Z,176762929450103
"""Justin @ g0FfVCh6gI"" collected 172500 from pot with Two Pair, Q's & 10's (combination: Q♣, Q♦, 10♠, 10♥, A♥)",2026-01-05T16:08:14.501Z,176762929450102
"""Justin @ g0FfVCh6gI"" shows a Q♣, Q♦.",2026-01-05T16:08:14.501Z,176762929450101
"""블몬 @ eLlYR19TDN"" shows a 9♦, 5♦.",2026-01-05T16:08:14.501Z,176762929450100
"""Justin @ g0FfVCh6gI"" calls 57500",2026-01-05T16:08:13.650Z,176762929365000
"""블몬 @ eLlYR19TDN"" bets 57500",2026-01-05T16:07:58.492Z,176762927849200
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:07:55.620Z,176762927562000
"River: 10♠, 4♦, A♥, 8♣ [10♥]",2026-01-05T16:07:53.923Z,176762927392300
"""Justin @ g0FfVCh6gI"" calls 17250",2026-01-05T16:07:53.105Z,176762927310500
"""블몬 @ eLlYR19TDN"" bets 17250",2026-01-05T16:07:51.039Z,176762927103900
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:07:47.713Z,176762926771300
"Turn: 10♠, 4♦, A♥ [8♣]",2026-01-05T16:07:45.946Z,176762926594600
"""블몬 @ eLlYR19TDN"" calls 6500",2026-01-05T16:07:45.120Z,176762926512000
"""Justin @ g0FfVCh6gI"" bets 6500",2026-01-05T16:07:43.391Z,176762926339100
"Flop:  [10♠, 4♦, A♥]",2026-01-05T16:07:40.341Z,176762926034100
"""블몬 @ eLlYR19TDN"" calls 5000",2026-01-05T16:07:39.540Z,176762925954000
"""Justin @ g0FfVCh6gI"" raises to 5000",2026-01-05T16:07:37.720Z,176762925772000
"""블몬 @ eLlYR19TDN"" raises to 1200",2026-01-05T16:07:35.140Z,176762925514000
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-05T16:07:32.861Z,176762925286105
"""블몬 @ eLlYR19TDN"" posts a small blind of 200",2026-01-05T16:07:32.861Z,176762925286104
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (289888) | #6 ""Justin @ g0FfVCh6gI"" (1018998)",2026-01-05T16:07:32.861Z,176762925286101
"-- starting hand #692 (id: uejvxctwvwcp)  (No Limit Texas Hold'em) (dealer: ""블몬 @ eLlYR19TDN"") --",2026-01-05T16:07:32.861Z,176762925286100
-- ending hand #691 --,2026-01-05T16:07:29.938Z,176762924993802
"""Justin @ g0FfVCh6gI"" collected 800 from pot",2026-01-05T16:07:29.938Z,176762924993801
"Uncalled bet of 1200 returned to ""Justin @ g0FfVCh6gI""",2026-01-05T16:07:29.938Z,176762924993800
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T16:07:29.128Z,176762924912800
"""Justin @ g0FfVCh6gI"" raises to 1600",2026-01-05T16:07:26.865Z,176762924686500
"""블몬 @ eLlYR19TDN"" posts a big blind of 400",2026-01-05T16:07:24.758Z,176762924475805
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-05T16:07:24.758Z,176762924475804
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (290288) | #6 ""Justin @ g0FfVCh6gI"" (1018598)",2026-01-05T16:07:24.758Z,176762924475801
"-- starting hand #691 (id: nj1idbhmy6lo)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-05T16:07:24.758Z,176762924475800
-- ending hand #690 --,2026-01-05T16:07:21.853Z,176762924185302
"""Justin @ g0FfVCh6gI"" collected 6000 from pot",2026-01-05T16:07:21.853Z,176762924185301
"Uncalled bet of 12000 returned to ""Justin @ g0FfVCh6gI""",2026-01-05T16:07:21.853Z,176762924185300
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T16:07:20.969Z,176762924096900
"""Justin @ g0FfVCh6gI"" bets 12000",2026-01-05T16:07:19.453Z,176762923945300
"Turn: K♥, 9♠, 10♠ [7♠]",2026-01-05T16:07:15.056Z,176762923505600
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T16:07:14.222Z,176762923422200
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:07:12.921Z,176762923292100
"Flop:  [K♥, 9♠, 10♠]",2026-01-05T16:07:11.245Z,176762923124500
"""Justin @ g0FfVCh6gI"" calls 3000",2026-01-05T16:07:10.335Z,176762923033500
"""블몬 @ eLlYR19TDN"" raises to 3000",2026-01-05T16:07:09.137Z,176762922913700
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-05T16:07:05.241Z,176762922524105
"""블몬 @ eLlYR19TDN"" posts a small blind of 200",2026-01-05T16:07:05.241Z,176762922524104
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (293288) | #6 ""Justin @ g0FfVCh6gI"" (1015598)",2026-01-05T16:07:05.241Z,176762922524101
"-- starting hand #690 (id: fxdaqusohtqu)  (No Limit Texas Hold'em) (dealer: ""블몬 @ eLlYR19TDN"") --",2026-01-05T16:07:05.241Z,176762922524100
-- ending hand #689 --,2026-01-05T16:07:02.316Z,176762922231602
"""블몬 @ eLlYR19TDN"" collected 400 from pot",2026-01-05T16:07:02.316Z,176762922231601
"Uncalled bet of 200 returned to ""블몬 @ eLlYR19TDN""",2026-01-05T16:07:02.316Z,176762922231600
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T16:07:01.496Z,176762922149600
"""블몬 @ eLlYR19TDN"" posts a big blind of 400",2026-01-05T16:07:00.226Z,176762922022605
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-05T16:07:00.226Z,176762922022604
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (293088) | #6 ""Justin @ g0FfVCh6gI"" (1015798)",2026-01-05T16:07:00.226Z,176762922022601
"-- starting hand #689 (id: z5urpmtgiwj1)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-05T16:07:00.226Z,176762922022600
-- ending hand #688 --,2026-01-05T16:06:57.207Z,176762921720702
"""블몬 @ eLlYR19TDN"" collected 2400 from pot",2026-01-05T16:06:57.207Z,176762921720701
"Uncalled bet of 2400 returned to ""블몬 @ eLlYR19TDN""",2026-01-05T16:06:57.207Z,176762921720700
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T16:06:56.301Z,176762921630100
"""블몬 @ eLlYR19TDN"" bets 2400",2026-01-05T16:06:55.132Z,176762921513200
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:06:52.713Z,176762921271300
"Flop:  [J♣, 6♣, 4♠]",2026-01-05T16:06:51.405Z,176762921140500
"""Justin @ g0FfVCh6gI"" calls 1200",2026-01-05T16:06:50.591Z,176762921059100
"""블몬 @ eLlYR19TDN"" raises to 1200",2026-01-05T16:06:48.853Z,176762920885300
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-05T16:06:46.799Z,176762920679905
"""블몬 @ eLlYR19TDN"" posts a small blind of 200",2026-01-05T16:06:46.799Z,176762920679904
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (291888) | #6 ""Justin @ g0FfVCh6gI"" (1016998)",2026-01-05T16:06:46.799Z,176762920679901
"-- starting hand #688 (id: 3nxh8u5j9son)  (No Limit Texas Hold'em) (dealer: ""블몬 @ eLlYR19TDN"") --",2026-01-05T16:06:46.799Z,176762920679900
-- ending hand #687 --,2026-01-05T16:06:40.790Z,176762920079004
"""Justin @ g0FfVCh6gI"" collected 4800 from pot with Straight, 9 High (combination: 9♣, 8♦, 7♦, 6♠, 5♣)",2026-01-05T16:06:40.790Z,176762920079003
"""블몬 @ eLlYR19TDN"" collected 4800 from pot with Straight, 9 High (combination: 9♣, 8♦, 7♦, 6♠, 5♣)",2026-01-05T16:06:40.790Z,176762920079002
"""Justin @ g0FfVCh6gI"" shows a A♣, 4♦.",2026-01-05T16:06:40.790Z,176762920079001
"""블몬 @ eLlYR19TDN"" shows a 3♥, Q♥.",2026-01-05T16:06:40.790Z,176762920079000
"""Justin @ g0FfVCh6gI"" calls 3200",2026-01-05T16:06:39.929Z,176762919992900
"""블몬 @ eLlYR19TDN"" bets 3200",2026-01-05T16:06:38.583Z,176762919858300
"River: 8♦, 6♠, 9♣, 7♦ [5♣]",2026-01-05T16:06:33.554Z,176762919355400
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:06:32.716Z,176762919271600
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T16:06:31.299Z,176762919129900
"Turn: 8♦, 6♠, 9♣ [7♦]",2026-01-05T16:06:30.148Z,176762919014800
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:06:29.268Z,176762918926800
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T16:06:28.129Z,176762918812900
"Flop:  [8♦, 6♠, 9♣]",2026-01-05T16:06:26.572Z,176762918657200
"""블몬 @ eLlYR19TDN"" calls 1600",2026-01-05T16:06:25.765Z,176762918576500
"""Justin @ g0FfVCh6gI"" raises to 1600",2026-01-05T16:06:24.551Z,176762918455100
"""블몬 @ eLlYR19TDN"" posts a big blind of 400",2026-01-05T16:06:22.745Z,176762918274505
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-05T16:06:22.745Z,176762918274504
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (291888) | #6 ""Justin @ g0FfVCh6gI"" (1016998)",2026-01-05T16:06:22.745Z,176762918274501
"-- starting hand #687 (id: sebqlgxhoum6)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-05T16:06:22.745Z,176762918274500
-- ending hand #686 --,2026-01-05T16:06:19.834Z,176762917983402
"""Justin @ g0FfVCh6gI"" collected 7200 from pot",2026-01-05T16:06:19.834Z,176762917983401
"Uncalled bet of 9600 returned to ""Justin @ g0FfVCh6gI""",2026-01-05T16:06:19.834Z,176762917983400
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T16:06:18.997Z,176762917899700
"""Justin @ g0FfVCh6gI"" raises to 12000",2026-01-05T16:06:16.791Z,176762917679100
"""블몬 @ eLlYR19TDN"" bets 2400",2026-01-05T16:06:13.960Z,176762917396000
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:06:11.732Z,176762917173200
"Turn: Q♦, 9♣, K♣ [2♦]",2026-01-05T16:06:09.024Z,176762916902400
"""Justin @ g0FfVCh6gI"" calls 800",2026-01-05T16:06:08.164Z,176762916816400
"""블몬 @ eLlYR19TDN"" bets 800",2026-01-05T16:06:06.739Z,176762916673900
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:06:04.364Z,176762916436400
"Flop:  [Q♦, 9♣, K♣]",2026-01-05T16:06:02.158Z,176762916215800
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:06:01.240Z,176762916124000
"""블몬 @ eLlYR19TDN"" calls 400",2026-01-05T16:05:58.439Z,176762915843900
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-05T16:05:56.098Z,176762915609805
"""블몬 @ eLlYR19TDN"" posts a small blind of 200",2026-01-05T16:05:56.098Z,176762915609804
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (295488) | #6 ""Justin @ g0FfVCh6gI"" (1013398)",2026-01-05T16:05:56.098Z,176762915609801
"-- starting hand #686 (id: q7yoqsfo85kt)  (No Limit Texas Hold'em) (dealer: ""블몬 @ eLlYR19TDN"") --",2026-01-05T16:05:56.098Z,176762915609800
-- ending hand #685 --,2026-01-05T16:05:53.098Z,176762915309802
"""Justin @ g0FfVCh6gI"" collected 800 from pot",2026-01-05T16:05:53.098Z,176762915309801
"Uncalled bet of 1200 returned to ""Justin @ g0FfVCh6gI""",2026-01-05T16:05:53.098Z,176762915309800
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T16:05:52.247Z,176762915224700
"""Justin @ g0FfVCh6gI"" raises to 1600",2026-01-05T16:05:50.741Z,176762915074100
"""블몬 @ eLlYR19TDN"" posts a big blind of 400",2026-01-05T16:05:48.856Z,176762914885605
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-05T16:05:48.856Z,176762914885604
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (295888) | #6 ""Justin @ g0FfVCh6gI"" (1012998)",2026-01-05T16:05:48.856Z,176762914885601
"-- starting hand #685 (id: mnrgoe25nzhd)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-05T16:05:48.856Z,176762914885600
-- ending hand #684 --,2026-01-05T16:05:45.893Z,176762914589302
"""Justin @ g0FfVCh6gI"" collected 400 from pot",2026-01-05T16:05:45.893Z,176762914589301
"Uncalled bet of 200 returned to ""Justin @ g0FfVCh6gI""",2026-01-05T16:05:45.893Z,176762914589300
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T16:05:45.064Z,176762914506400
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-05T16:05:43.690Z,176762914369005
"""블몬 @ eLlYR19TDN"" posts a small blind of 200",2026-01-05T16:05:43.690Z,176762914369004
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (296088) | #6 ""Justin @ g0FfVCh6gI"" (1012798)",2026-01-05T16:05:43.690Z,176762914369001
"-- starting hand #684 (id: 5wpzyjzg2shi)  (No Limit Texas Hold'em) (dealer: ""블몬 @ eLlYR19TDN"") --",2026-01-05T16:05:43.690Z,176762914369000
-- ending hand #683 --,2026-01-05T16:05:40.755Z,176762914075502
"""Justin @ g0FfVCh6gI"" collected 8000 from pot",2026-01-05T16:05:40.755Z,176762914075501
"Uncalled bet of 16000 returned to ""Justin @ g0FfVCh6gI""",2026-01-05T16:05:40.755Z,176762914075500
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T16:05:39.917Z,176762913991700
"""Justin @ g0FfVCh6gI"" bets 16000",2026-01-05T16:05:38.346Z,176762913834600
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T16:05:35.638Z,176762913563800
"Turn: 10♣, 2♠, 6♠ [2♣]",2026-01-05T16:05:34.312Z,176762913431200
"""블몬 @ eLlYR19TDN"" calls 2400",2026-01-05T16:05:33.500Z,176762913350000
"""Justin @ g0FfVCh6gI"" bets 2400",2026-01-05T16:05:31.900Z,176762913190000
"""블몬 @ eLlYR19TDN"" checks",2026-01-05T16:05:29.917Z,176762912991700
"Flop:  [10♣, 2♠, 6♠]",2026-01-05T16:05:28.241Z,176762912824100
"""블몬 @ eLlYR19TDN"" calls 1600",2026-01-05T16:05:27.399Z,176762912739900
"""Justin @ g0FfVCh6gI"" raises to 1600",2026-01-05T16:05:25.953Z,176762912595300
"""블몬 @ eLlYR19TDN"" posts a big blind of 400",2026-01-05T16:05:23.639Z,176762912363905
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-05T16:05:23.639Z,176762912363904
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (300088) | #6 ""Justin @ g0FfVCh6gI"" (1008798)",2026-01-05T16:05:23.639Z,176762912363901
"-- starting hand #683 (id: gldddgwiug4f)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-05T16:05:23.639Z,176762912363900
-- ending hand #682 --,2026-01-05T16:05:20.635Z,176762912063502
"""Justin @ g0FfVCh6gI"" collected 400 from pot",2026-01-05T16:05:20.635Z,176762912063501
"Uncalled bet of 200 returned to ""Justin @ g0FfVCh6gI""",2026-01-05T16:05:20.635Z,176762912063500
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T16:05:19.779Z,176762911977900
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-05T16:05:18.435Z,176762911843505
"""블몬 @ eLlYR19TDN"" posts a small blind of 200",2026-01-05T16:05:18.435Z,176762911843504
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (300288) | #6 ""Justin @ g0FfVCh6gI"" (1008598)",2026-01-05T16:05:18.435Z,176762911843501
"-- starting hand #682 (id: cwowllswnlxw)  (No Limit Texas Hold'em) (dealer: ""블몬 @ eLlYR19TDN"") --",2026-01-05T16:05:18.435Z,176762911843500
-- ending hand #681 --,2026-01-05T16:05:15.427Z,176762911542702
"""블몬 @ eLlYR19TDN"" collected 400 from pot",2026-01-05T16:05:15.427Z,176762911542701
"Uncalled bet of 200 returned to ""블몬 @ eLlYR19TDN""",2026-01-05T16:05:15.427Z,176762911542700
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T16:05:14.517Z,176762911451700
"""블몬 @ eLlYR19TDN"" posts a big blind of 400",2026-01-05T16:05:12.425Z,176762911242505
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-05T16:05:12.425Z,176762911242504
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (300088) | #6 ""Justin @ g0FfVCh6gI"" (1008798)",2026-01-05T16:05:12.425Z,176762911242501
"-- starting hand #681 (id: eqcsq3v4stjn)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-05T16:05:12.425Z,176762911242500
-- ending hand #680 --,2026-01-05T16:05:09.424Z,176762910942402
"""Justin @ g0FfVCh6gI"" collected 400 from pot",2026-01-05T16:05:09.424Z,176762910942401
"Uncalled bet of 200 returned to ""Justin @ g0FfVCh6gI""",2026-01-05T16:05:09.424Z,176762910942400
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T16:05:08.539Z,176762910853900
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-05T16:05:07.223Z,176762910722305
"""블몬 @ eLlYR19TDN"" posts a small blind of 200",2026-01-05T16:05:07.223Z,176762910722304
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (300288) | #6 ""Justin @ g0FfVCh6gI"" (1008598)",2026-01-05T16:05:07.223Z,176762910722301
"-- starting hand #680 (id: 0tpozlnsfxnj)  (No Limit Texas Hold'em) (dealer: ""블몬 @ eLlYR19TDN"") --",2026-01-05T16:05:07.223Z,176762910722300
-- ending hand #679 --,2026-01-05T16:05:04.268Z,176762910426802
"""Justin @ g0FfVCh6gI"" collected 800 from pot",2026-01-05T16:05:04.268Z,176762910426801
"Uncalled bet of 1200 returned to ""Justin @ g0FfVCh6gI""",2026-01-05T16:05:04.268Z,176762910426800
"""블몬 @ eLlYR19TDN"" folds",2026-01-05T16:05:03.460Z,176762910346000
"""Justin @ g0FfVCh6gI"" raises to 1600",2026-01-05T16:05:01.914Z,176762910191400
"""블몬 @ eLlYR19TDN"" posts a big blind of 400",2026-01-05T16:04:59.665Z,176762909966505
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-05T16:04:59.665Z,176762909966504
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (300688) | #6 ""Justin @ g0FfVCh6gI"" (1008198)",2026-01-05T16:04:59.665Z,176762909966501
"-- starting hand #679 (id: oppgv2rewrjw)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-05T16:04:59.665Z,176762909966500
-- ending hand #678 --,2026-01-05T16:04:56.726Z,176762909672602
"""블몬 @ eLlYR19TDN"" collected 2400 from pot",2026-01-05T16:04:56.726Z,176762909672601
"Uncalled bet of 2400 returned to ""블몬 @ eLlYR19TDN""",2026-01-05T16:04:56.726Z,176762909672600
"""Justin @ g0FfVCh6gI"" folds",2026-01-05T16:04:55.912Z,176762909591200
"""블몬 @ eLlYR19TDN"" bets 2400",2026-01-05T16:04:54.726Z,176762909472600
"""Justin @ g0FfVCh6gI"" checks",2026-01-05T16:04:52.217Z,176762909221700
"Flop:  [2♣, K♦, J♣]",2026-01-05T16:04:50.723Z,176762909072300
"""Justin @ g0FfVCh6gI"" calls 1200",2026-01-05T16:04:49.897Z,176762908989700
"""블몬 @ eLlYR19TDN"" raises to 1200",2026-01-05T16:04:48.429Z,176762908842900
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-05T16:04:46.052Z,176762908605205
"""블몬 @ eLlYR19TDN"" posts a small blind of 200",2026-01-05T16:04:46.052Z,176762908605204
"Player stacks: #1 ""블몬 @ eLlYR19TDN"" (299488) | #6 ""Justin @ g0FfVCh6gI"" (1009398)",2026-01-05T16:04:46.052Z,176762908605201
"-- starting hand #678 (id: d2vsmzmykpyx)  (No Limit Texas Hold'em) (dealer: ""블몬 @ eLlYR19TDN"") --",2026-01-05T16:04:46.052Z,176762908605200
-- ending hand #677 --,2026-01-05T16:04:43.140Z,176762908314002
"""블몬 @ eLlYR19TDN"" collected 400 from pot",2026-01-05T16:04:43.140Z,176762908314001
